track_name,track_uri,rank,track_name1,first_artist,second_artist,year,track_name2,track_uri1,track_match,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri2,duration_ms,time_signature,key_mode
Today Was a Fairytale,3BXgHHrHKUtUhz7eoSGpZa,84,Today Was a Fairytale,"Taylor Swift
",NA,2010,NA,NA,TRUE,0.754,0.145,E,-19.119,minor,0.113,0.9,0.445,0.232,0.62,74.035,3BXgHHrHKUtUhz7eoSGpZa,211600,4,E minor
Say Something Featuring Drake,7qje9qxLncMESiPeI27SAn,85,Say Something,Timbaland ," Drake
",2010,NA,NA,TRUE,0.559,0.741,B,-4.491,major,0.0889,0.0912,0,0.735,0.718,79.887,7qje9qxLncMESiPeI27SAn,240920,4,B major
Sweet Dreams,1FKxKGONukVFXWVJxAKmlz,86,Sweet Dreams,"Beyoncé
",NA,2010,NA,NA,TRUE,0.694,0.825,C#,-5.986,major,0.111,0.0895,1.86e-5,0.0618,0.788,121.949,1FKxKGONukVFXWVJxAKmlz,208067,4,C# major
Use Somebody,5VGlqQANWDKJFl0MBG3sg2,87,Use Somebody,"Kings of Leon
",NA,2010,NA,NA,TRUE,0.276,0.715,C,-5.356,major,0.0432,0.00552,4.17e-4,0.201,0.173,137.028,5VGlqQANWDKJFl0MBG3sg2,230760,4,C major
Undo It,4Oq3R4drZZfGWdxbhKrPvb,88,Undo It,"Carrie Underwood
",NA,2010,NA,NA,TRUE,0.476,0.847,D,-2.191,major,0.0595,0.111,0,0.0478,0.663,156.229,4Oq3R4drZZfGWdxbhKrPvb,177333,4,D major
Eenie Meenie  Sean Kingston  Justin Bieber,7Ac7iWJMcTrCpW21U99cxP,89,Eenie Meenie,"Sean Kingston and Justin Bieber
",NA,2010,NA,NA,TRUE,0.776,0.871,C,-14.177,major,0.052,2.22e-4,0.909,0.0888,0.963,140.018,7Ac7iWJMcTrCpW21U99cxP,291265,4,C major
Right Above It,1kMuU3TNQvHbqvXCWBodmP,90,Right Above It,Lil Wayne ," Drake
",2010,NA,NA,TRUE,0.564,0.846,D#,-4.402,minor,0.328,0.0349,0,0.688,0.528,152.033,1kMuU3TNQvHbqvXCWBodmP,271947,4,D# minor
The House That Built Me,02eD9ymfJOJOhM97HYp5R9,91,The House That Built Me,"Miranda Lambert
",NA,2010,NA,NA,TRUE,0.515,0.3,F,-8.005,major,0.0289,0.575,8.46e-6,0.115,0.206,81.12,02eD9ymfJOJOhM97HYp5R9,236627,4,F major
If I Die Young,4u26EevCNXMhlvE1xFBJwX,92,If I Die Young,"The Band Perry
",NA,2010,NA,NA,TRUE,0.594,0.502,E,-6.564,major,0.0281,0.402,0,0.287,0.314,130.674,4u26EevCNXMhlvE1xFBJwX,222773,4,E major
The Only Exception,7JIuqL4ZqkpfGKQhYlrirs,93,The Only Exception,"Paramore
",NA,2010,NA,NA,TRUE,0.452,0.563,E,-6.607,major,0.0272,0.144,0,0.143,0.209,137.715,7JIuqL4ZqkpfGKQhYlrirs,267653,3,E major
American Honey,4xInIiKipU1mtUogJ3ZdYr,94,American Honey,"Lady Antebellum
",NA,2010,NA,NA,TRUE,0.588,0.684,C#,-5.154,major,0.0288,0.508,0,0.141,0.121,85.997,4xInIiKipU1mtUogJ3ZdYr,224867,4,C# major
King of Anything,3VA8T3rNy5V24AXxNK5u9E,95,King of Anything,"Sara Bareilles
",NA,2010,NA,NA,TRUE,0.676,0.762,C#,-4.172,major,0.0351,0.461,0,0.0574,0.81,119.003,3VA8T3rNy5V24AXxNK5u9E,207493,4,C# major
Life After You,4gWTBq5Jftq5CEKYpLXD8R,96,Life After You,"Daughtry
",NA,2010,NA,NA,TRUE,0.434,0.764,F,-3.45,major,0.0299,0.0534,0,0.437,0.309,51.316,4gWTBq5Jftq5CEKYpLXD8R,206413,4,F major
Smile,4ZC8hXXqu2hPcDLw9QTdtQ,97,Smile,"Uncle Kracker
",NA,2010,NA,NA,TRUE,0.541,0.812,E,-3.764,major,0.0336,0.203,0,0.42,0.607,141.056,4ZC8hXXqu2hPcDLw9QTdtQ,201627,4,E major
Teach Me How to Dougie,61LtVmmkGr8P9I2tSPvdpf,98,Teach Me How to Dougie,"Cali Swag District
",NA,2010,NA,NA,TRUE,0.846,0.438,B,-4.981,major,0.141,0.2,9.43e-5,0.0939,0.512,85.013,61LtVmmkGr8P9I2tSPvdpf,237480,4,B major
Try Sleeping With a Broken Heart,1yK9LISg5uBOOW5bT2Wm0i,99,Try Sleeping with a Broken Heart,"Alicia Keys
",NA,2010,NA,NA,TRUE,0.496,0.82,F,-5.155,major,0.112,0.158,0.246,0.13,0.549,110.977,1yK9LISg5uBOOW5bT2Wm0i,249013,5,F major
Lover Lover,5UzU0qw21okODBNUnxptVo,100,Lover Lover,"Jerrod Niemann
",NA,2010,NA,NA,TRUE,0.879,0.567,G,-6.509,major,0.0586,0.184,0,0.622,0.948,112.472,5UzU0qw21okODBNUnxptVo,193733,4,G major
Rolling in the Deep,1CkvWZme3pRgbzaxZnTl5X,1,Rolling in the Deep,"Adele
",NA,2011,NA,NA,TRUE,0.729,0.756,G#,-5.119,major,0.0294,0.131,0,0.0527,0.522,104.945,1CkvWZme3pRgbzaxZnTl5X,228293,4,G# major
Party Rock Anthem,0IkKz2J93C94Ei4BvDop7P,2,Party Rock Anthem,LMFAO ," Lauren Bennett and GoonRock
",2011,NA,NA,TRUE,0.739,0.725,C#,-4.153,major,0.165,0.0235,0,0.257,0.362,130.024,0IkKz2J93C94Ei4BvDop7P,262173,4,C# major
Firework,4lCv7b86sLynZbXhfScfm2,3,Firework,"Katy Perry
",NA,2011,NA,NA,TRUE,0.638,0.826,G#,-4.968,major,0.0479,0.139,0,0.0803,0.649,124.072,4lCv7b86sLynZbXhfScfm2,227880,4,G# major
Give Me Everything,4QNpBfC0zvjKqPJcyqBy9W,5,Give Me Everything,Pitbull ," Ne-Yo, Afrojack and Nayer
",2011,NA,NA,TRUE,0.671,0.939,G#,-3.206,major,0.161,0.192,0,0.298,0.529,129.023,4QNpBfC0zvjKqPJcyqBy9W,252307,4,G# major
Grenade,2tJulUYLDKOg9XrtVkMgcJ,6,Grenade,"Bruno Mars
",NA,2011,NA,NA,TRUE,0.706,0.558,D,-7.237,minor,0.0593,0.146,0,0.118,0.227,110.443,2tJulUYLDKOg9XrtVkMgcJ,223253,4,D minor
Fuck You,4ycLiPVzE5KamivXrAzGFG,7,Fuck You,"CeeLo Green
",NA,2011,NA,NA,TRUE,0.69,0.834,C,-5.79,major,0.0566,0.129,0,0.136,0.738,127.43,4ycLiPVzE5KamivXrAzGFG,222933,4,C major
Super Bass,0iYebKFUSfF72fUu2OW6ZT,8,Super Bass,"Nicki Minaj
",NA,2011,NA,NA,TRUE,0.727,0.866,B,-4.288,major,0.185,0.282,3.87e-6,0.585,0.653,127.01,0iYebKFUSfF72fUu2OW6ZT,200013,4,B major
Moves Like Jagger  Studio Recording From The Voice Performance,7LcfRTgAVTs5pQGEQgUEzN,9,Moves like Jagger,Maroon 5 ," Christina Aguilera
",2011,NA,NA,TRUE,0.714,0.748,B,-4.471,minor,0.0546,0.0106,0,0.325,0.586,128.03,7LcfRTgAVTs5pQGEQgUEzN,201160,4,B minor
Just Cant Get Enough,3JA9Jsuxr4xgHXEawAdCp4,10,Just Cant Get Enough,"The Black Eyed Peas
",NA,2011,NA,NA,TRUE,0.483,0.648,C,-8.651,minor,0.327,0.187,0,0.0812,0.242,93.939,3JA9Jsuxr4xgHXEawAdCp4,219427,4,C minor
On The Floor,0Oe49j06Bjrxs8PltuVeaW,11,On the Floor,Jennifer Lopez ," Pitbull
",2011,NA,NA,TRUE,0.763,0.679,B,-6.299,major,0.0981,0.0905,5.53e-4,0.0949,0.434,129.997,0Oe49j06Bjrxs8PltuVeaW,230907,4,B major
SM,2u02eLj96Atd6TBxkH9YvN,12,SM,"Rihanna
",NA,2011,NA,NA,TRUE,0.764,0.673,C#,-4.946,major,0.0437,0.0156,6.56e-5,0.195,0.8,127.941,2u02eLj96Atd6TBxkH9YvN,243533,4,C# major
Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,13,Pumped Up Kicks,"Foster the People
",NA,2011,NA,NA,TRUE,0.733,0.71,F,-5.849,minor,0.0292,0.145,0.115,0.0956,0.965,127.975,7w87IxuO7BDcJ3YUqCyMTT,239600,4,F minor
Last Friday Night TGIF,455AfCsOhhLPRc68sE01D8,14,Last Friday Night TGIF,"Katy Perry
",NA,2011,NA,NA,TRUE,0.649,0.815,D#,-3.796,minor,0.0415,0.00125,4.31e-5,0.671,0.765,126.03,455AfCsOhhLPRc68sE01D8,230747,4,D# minor
Just The Way You Are,7BqBn9nzAq8spo5e7cZ0dJ,15,Just the Way You Are,"Bruno Mars
",NA,2011,NA,NA,TRUE,0.637,0.843,F,-5.413,major,0.0432,0.0151,0,0.0876,0.434,109.012,7BqBn9nzAq8spo5e7cZ0dJ,220733,4,F major
Tonight Im Lovin You,4270XtiZeN9yYPR81dn8Ow,16,Tonight Im Lovin You,Enrique Iglesias ," Ludacris and DJ Frank E
",2011,NA,NA,TRUE,0.659,0.882,F,-4.623,minor,0.0465,0.0258,9.2e-6,0.144,0.314,125.985,4270XtiZeN9yYPR81dn8Ow,231653,4,F minor
Raise Your Glass,12lZTPlXwUtrQuhEty6098,17,Raise Your Glass,"Pink
",NA,2011,NA,NA,TRUE,0.7,0.695,G,-4.973,major,0.0897,0.00629,0,0.0319,0.633,122.028,12lZTPlXwUtrQuhEty6098,203333,4,G major
Born This Way,6r2BECwMgEoRb5yLfp0Hca,18,Born This Way,"Lady Gaga
",NA,2011,NA,NA,TRUE,0.59,0.817,B,-5.069,major,0.157,0.0049,0,0.283,0.491,123.895,6r2BECwMgEoRb5yLfp0Hca,260253,4,B major
Fuckin Perfect  Lullaby Version,18nWYJgiiw9X6UpyEa0upQ,19,Fuckin Perfect,"Pink
",NA,2011,NA,NA,TRUE,0.772,0.16,G,-9.465,major,0.0392,0.623,0.0303,0.105,0.2,139.918,18nWYJgiiw9X6UpyEa0upQ,281328,4,G major
Whats My Name,5xZtUAVUVfjBtVtMOgMkyy,20,Whats My Name,Rihanna ," Drake
",2011,NA,NA,TRUE,0.705,0.781,D,-2.927,major,0.0792,0.247,0,0.107,0.55,100.008,5xZtUAVUVfjBtVtMOgMkyy,263173,4,D major
Look At Me Now,7EKTo6rVJ3XSS7QTd6ep2j,21,Look at Me Now,Chris Brown ," Lil Wayne and Busta Rhymes
",2011,NA,NA,TRUE,0.764,0.694,B,-5.745,minor,0.189,0.0439,3.67e-6,0.18,0.581,146.075,7EKTo6rVJ3XSS7QTd6ep2j,223933,4,B minor
Down On Me,0x3TibRgnSqzkcwrqBd4iX,22,Down on Me,Jeremih ," 50 Cent
",2011,NA,NA,TRUE,0.697,0.577,D,-7.653,major,0.127,0.0436,0,0.11,0.633,160.035,0x3TibRgnSqzkcwrqBd4iX,228453,4,D major
How To Love,4aX4Oycsk1fhHIee1zqsDe,23,How to Love,"Lil Wayne
",NA,2011,NA,NA,TRUE,0.641,0.667,B,-6.252,major,0.0538,1.65e-4,3.22e-6,0.113,0.29,154.025,4aX4Oycsk1fhHIee1zqsDe,240307,4,B major
Someone Like You,4kflIGfjdZJW4ot2ioixTB,24,Someone Like You,"Adele
",NA,2011,NA,NA,TRUE,0.559,0.33,A,-8.251,major,0.0285,0.892,0,0.0975,0.285,135.109,4kflIGfjdZJW4ot2ioixTB,285040,4,A major
Good Life,6OtCIsQZ64Vs1EbzztvAv4,25,Good Life,"OneRepublic
",NA,2011,NA,NA,TRUE,0.636,0.699,F#,-7.687,major,0.0551,0.0929,0,0.115,0.637,94.966,6OtCIsQZ64Vs1EbzztvAv4,253307,4,F# major
The Lazy Song,1ExfPZEiahqhLyajhybFeS,26,The Lazy Song,"Bruno Mars
",NA,2011,NA,NA,TRUE,0.738,0.804,B,-3.851,major,0.0621,0.332,0,0.279,0.949,174.943,1ExfPZEiahqhLyajhybFeS,190213,4,B major
Till the World Ends,38iU2jg98IZZEIJPrP7aWD,27,Till the World Ends,"Britney Spears
",NA,2011,NA,NA,TRUE,0.693,0.705,G#,-5.747,major,0.0665,0.0228,0,0.202,0.45,131.951,38iU2jg98IZZEIJPrP7aWD,237947,4,G# major
The Show Goes On,4NTWZqvfQTlOMitlVn6tew,28,The Show Goes On,"Lupe Fiasco
",NA,2011,NA,NA,TRUE,0.591,0.889,G,-3.839,major,0.115,0.0189,0,0.155,0.65,143.067,4NTWZqvfQTlOMitlVn6tew,239613,4,G major
The Edge Of Glory,0JNdS1n0ifOP25XvhwAMgM,29,The Edge of Glory,"Lady Gaga
",NA,2011,NA,NA,TRUE,0.583,0.77,A,-6.433,major,0.0401,3.91e-4,0.00993,0.109,0.401,127.973,0JNdS1n0ifOP25XvhwAMgM,320587,4,A major
We R Who We R,0Ji2g9AlYLVHAMG5PJoHPU,30,We R Who We R,"Kesha
",NA,2011,NA,NA,TRUE,0.734,0.821,G#,-4.893,major,0.0406,0.00709,0.00281,0.127,0.648,119.993,0Ji2g9AlYLVHAMG5PJoHPU,204150,4,G# major
Black And Yellow,5A6OHHy73AR5tLxgTc98zz,31,Black and Yellow,"Wiz Khalifa
",NA,2011,NA,NA,TRUE,0.684,0.834,D,-4.524,minor,0.0675,0.0646,0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667,4,D minor
Tonight Tonight,2i0AUcEnsDm3dsqLrFWUCq,32,Tonight Tonight,"Hot Chelle Rae
",NA,2011,NA,NA,TRUE,0.686,0.783,E,-4.977,major,0.119,0.0764,0,0.163,0.814,99.978,2i0AUcEnsDm3dsqLrFWUCq,200467,4,E major
Blow,5FQazQxWUHsJ8QDaXLdFzR,33,Blow,"Kesha
",NA,2011,NA,NA,TRUE,0.752,0.73,B,-3.897,minor,0.0412,0.00272,3.62e-5,0.175,0.769,120.032,5FQazQxWUHsJ8QDaXLdFzR,218825,4,B minor
Lighters,5zpDHEU12zATwLGvozxPw2,34,Lighters,Bad Meets Evil ," Bruno Mars
",2011,NA,NA,TRUE,0.651,0.671,C,-8.183,major,0.27,0.343,0,0.119,0.161,90.135,5zpDHEU12zATwLGvozxPw2,303813,4,C major
If I Die Young,4u26EevCNXMhlvE1xFBJwX,35,If I Die Young,"The Band Perry
",NA,2011,NA,NA,TRUE,0.594,0.502,E,-6.564,major,0.0281,0.402,0,0.287,0.314,130.674,4u26EevCNXMhlvE1xFBJwX,222773,4,E major
Stereo Hearts feat Adam Levine,0qOnSQQF0yzuPWsXrQ9paz,36,Stereo Hearts,Gym Class Heroes ," Adam Levine
",2011,NA,NA,TRUE,0.646,0.795,A,-3.293,major,0.0976,0.0319,0,0.267,0.796,89.99,0qOnSQQF0yzuPWsXrQ9paz,210960,4,A major
The Time Dirty Bit,7vWFaMq63AwkFDhS2OAg5u,37,The Time Dirty Bit,"The Black Eyed Peas
",NA,2011,NA,NA,TRUE,0.829,0.798,F#,-7.808,minor,0.0776,0.0782,3.78e-6,0.59,0.482,127.991,7vWFaMq63AwkFDhS2OAg5u,307640,4,F# minor
Coming Home,6Iocm6VMu6bVNYwiDoyQFW,38,Coming Home,Diddy – Dirty Money ," Skylar Grey
",2011,NA,NA,TRUE,0.353,0.822,G,-1.866,major,0.232,0.155,0,0.332,0.237,167.905,6Iocm6VMu6bVNYwiDoyQFW,238693,4,G major
Hey Baby Drop It To the Floor,3rfhI32Il2hVRKDkuGeeen,39,Hey Baby Drop It to the Floor,Pitbull ," T-Pain
",2011,NA,NA,TRUE,0.595,0.913,A#,-3.428,minor,0.0884,0.0435,0,0.259,0.762,128.021,3rfhI32Il2hVRKDkuGeeen,234453,4,A# minor
Only Girl In The World,6jAsmDJI8iPhGWtS27kZ67,40,Only Girl In the World,"Rihanna
",NA,2011,NA,NA,TRUE,0.78,0.714,B,-4.155,minor,0.0382,0.119,4.1e-6,0.217,0.666,125.924,6jAsmDJI8iPhGWtS27kZ67,235520,4,B minor
6 Foot 7 Foot,0z5ZPs57J2KERwM1tBM2GF,41,6 Foot 7 Foot,Lil Wayne ," Cory Gunz
",2011,NA,NA,TRUE,0.377,0.738,D,-5.32,major,0.311,6.83e-4,0,0.319,0.57,80.846,0z5ZPs57J2KERwM1tBM2GF,248587,4,D major
Just a Kiss,2nRvKHh2mtOfIQ4jcAkP9q,42,Just a Kiss,"Lady Antebellum
",NA,2011,NA,NA,TRUE,0.593,0.639,C#,-5.826,major,0.0307,0.446,0,0.0998,0.332,142.881,2nRvKHh2mtOfIQ4jcAkP9q,218840,4,C# major
Dirt Road Anthem,2qYsSHsYkihWx043HVJQRV,43,Dirt Road Anthem,"Jason Aldean
",NA,2011,NA,NA,TRUE,0.68,0.741,D,-5.055,major,0.0357,0.347,1.87e-6,0.117,0.635,127.024,2qYsSHsYkihWx043HVJQRV,229400,4,D major
Dynamite,1DqdF42leyFIzqNDv9CjId,44,Dynamite,"Taio Cruz
",NA,2011,NA,NA,TRUE,0.75,0.78,E,-3.155,major,0.0898,0.00622,0,0.0263,0.824,119.985,1DqdF42leyFIzqNDv9CjId,203867,4,E major
No Hands feat Roscoe Dash and Wale,03tqyYWC9Um2ZqU0ZN849H,45,No Hands,Waka Flocka Flame ," Wale and Roscoe Dash
",2011,NA,NA,TRUE,0.76,0.595,C#,-6.366,major,0.0391,0.00544,0,0.241,0.361,131.497,03tqyYWC9Um2ZqU0ZN849H,263773,4,C# major
I Wanna Go,5cCAZS9VhLGEDV4NCfieeg,46,I Wanna Go,"Britney Spears
",NA,2011,NA,NA,TRUE,0.696,0.546,F,-6.55,major,0.0414,0.00379,3.8e-6,0.332,0.787,130.002,5cCAZS9VhLGEDV4NCfieeg,210267,4,F major
Im On One,608a1wIsSd5KzMEqm1O7w3,47,Im on One,DJ Khaled ," Drake, Rick Ross and Lil Wayne
",2011,NA,NA,TRUE,0.508,0.809,B,-3.454,minor,0.292,0.058,0,0.608,0.489,149.999,608a1wIsSd5KzMEqm1O7w3,296147,4,B minor
You Make Me Feel  feat Sabi,16Of7eeW44kt0a1M0nitHM,48,You Make Me Feel,Cobra Starship ," Sabi
",2011,NA,NA,TRUE,0.668,0.857,G,-2.944,minor,0.0535,0.0191,6.71e-6,0.0385,0.748,131.959,16Of7eeW44kt0a1M0nitHM,215693,4,G minor
Yeah 3x,5PypFTXJ4Ij2nMvxKRjjv2,49,Yeah 3x,"Chris Brown
",NA,2011,NA,NA,TRUE,0.712,0.889,B,-3.206,minor,0.0458,3.93e-4,1.08e-6,0.0907,0.66,129.95,5PypFTXJ4Ij2nMvxKRjjv2,241667,4,B minor
Moment 4 Life,0ConttVd0Ebk3dLNquOmh0,50,Moment 4 Life,Nicki Minaj ," Drake
",2011,NA,NA,TRUE,0.684,0.884,B,-3.875,major,0.251,0.371,0,0.199,0.373,97.919,0ConttVd0Ebk3dLNquOmh0,279307,4,B major
I Need A Doctor,70ATm56tH7OrQ1zurYssz0,51,I Need a Doctor,Dr. Dre ," Eminem and Skylar Grey
",2011,NA,NA,TRUE,0.591,0.934,D#,-4.389,major,0.437,0.0996,1.81e-6,0.348,0.452,155.968,70ATm56tH7OrQ1zurYssz0,283733,4,D# major
Just A Dream  Main,3ZdJffjzJWFimSQyxgGIxN,52,Just a Dream,"Nelly
",NA,2011,NA,NA,TRUE,0.554,0.764,C#,-6.129,major,0.031,0.0413,0,0.123,0.0991,90,3ZdJffjzJWFimSQyxgGIxN,237800,4,C# major
Motivation,4Cv5dkUBqepa0siwGREihD,53,Motivation,Kelly Rowland ," Lil Wayne
",2011,NA,NA,TRUE,0.721,0.668,A,-5.561,minor,0.0505,0.176,1.04e-4,0.0732,0.271,140.919,4Cv5dkUBqepa0siwGREihD,231173,4,A minor
Stereo Love  Radio Edit,11Iv8RCFmeImLOpaHYxKb4,54,Stereo Love,Edward Maya ," Vika Jigulina
",2011,NA,NA,TRUE,0.775,0.726,A,-5.629,major,0.0369,0.0399,0.0235,0.11,0.206,126.999,11Iv8RCFmeImLOpaHYxKb4,185120,4,A major
Jar of Hearts,0HZhYMZOcUzZKSFwPOti6m,55,Jar of Hearts,"Christina Perri
",NA,2011,NA,NA,TRUE,0.349,0.348,D#,-6.142,major,0.0316,0.726,0,0.12,0.0886,74.541,0HZhYMZOcUzZKSFwPOti6m,246587,4,D# major
Roll Up,53DB6LJV9B8sz0p1s6tlGS,56,Roll Up,"Wiz Khalifa
",NA,2011,NA,NA,TRUE,0.523,0.805,D#,-5.473,major,0.192,0.0524,0,0.0914,0.602,125.358,53DB6LJV9B8sz0p1s6tlGS,227773,5,D# major
Sexy And I Know It,0obBFrPYkSoBJbvHfUIhkv,57,Sexy and I Know It,"LMFAO
",NA,2011,NA,NA,TRUE,0.698,0.875,G,-4.164,major,0.322,0.115,0,0.166,0.734,129.986,0obBFrPYkSoBJbvHfUIhkv,199480,4,G major
Rocketeer,45sDIKapDyxPl307QpEAwl,58,Rocketeer,Far East Movement ," Ryan Tedder
",2011,NA,NA,TRUE,0.666,0.819,E,-6.053,minor,0.0466,0.166,0,0.261,0.408,95.999,45sDIKapDyxPl307QpEAwl,211253,4,E minor
All Of The Lights,22L7bfCiAkJo5xGSQgmiIO,59,All of the Lights,Kanye West ," Rihanna
",2011,NA,NA,TRUE,0.558,0.794,C#,-3.234,major,0.0533,0.0724,2.15e-5,0.19,0.297,142.156,22L7bfCiAkJo5xGSQgmiIO,299613,4,C# major
Hold It Against Me,7Dyq1bhhjknLKEGg4k5NLr,60,Hold It Against Me,"Britney Spears
",NA,2011,NA,NA,TRUE,0.648,0.722,C,-4.813,minor,0.0427,0.0103,0,0.24,0.389,132.973,7Dyq1bhhjknLKEGg4k5NLr,228827,4,C minor
More  RedOne Jimmy Joker Remix,0aBKFfdyOD1Ttvgv0cfjjJ,61,More,"Usher
",NA,2011,NA,NA,TRUE,0.551,0.893,G,-2.628,major,0.0543,0.00166,0,0.348,0.794,125.083,0aBKFfdyOD1Ttvgv0cfjjJ,219987,4,G major
What the Hell,5zTzDqrEmseqL2G8ElgBu7,62,What the Hell,"Avril Lavigne
",NA,2011,NA,NA,TRUE,0.571,0.932,F#,-3.68,minor,0.0576,0.00448,0.00939,0.117,0.864,150.014,5zTzDqrEmseqL2G8ElgBu7,220627,4,F# minor
Written In The Stars feat Eric Turner,61HQWI1Woxup7CnGwVUsdI,63,Written in the Stars,Tinie Tempah ," Eric Turner
",2011,NA,NA,TRUE,0.644,0.945,G,-3.534,major,0.0717,0.0587,0,0.184,0.573,91.017,61HQWI1Woxup7CnGwVUsdI,219560,4,G major
Bottoms Up  feat Nicki Minaj,2IpGdrWvIZipmaxo1YRxw5,64,Bottoms Up,Trey Songz ," Nicki Minaj
",2011,NA,NA,TRUE,0.845,0.601,C#,-5.283,major,0.161,0.0205,0,0.385,0.329,74.008,2IpGdrWvIZipmaxo1YRxw5,242013,4,C# major
DJ Got Us Fallin In Love,5tXyNhNcsnn7HbcABntOSf,65,DJ Got Us Fallin in Love,Usher ," Pitbull
",2011,NA,NA,TRUE,0.666,0.878,G,-2.85,minor,0.0973,0.03,0,0.0828,0.669,119.932,5tXyNhNcsnn7HbcABntOSf,222160,4,G minor
For the First Time,09ZcYBGFX16X8GMDrvqQwt,66,For the First Time,"The Script
",NA,2011,NA,NA,TRUE,0.396,0.629,A,-4.78,major,0.0287,0.0328,0,0.183,0.358,173.794,09ZcYBGFX16X8GMDrvqQwt,252853,4,A major
Honey Bee,0gY2iq0xJPRoIB1PScKSw4,67,Honey Bee,"Blake Shelton
",NA,2011,NA,NA,TRUE,0.481,0.849,E,-5.131,major,0.0385,0.00167,1.49e-6,0.121,0.723,205.57,0gY2iq0xJPRoIB1PScKSw4,210720,4,E major
Dont You Wanna Stay with Kelly Clarkson,7CZiLgkiVHhFcDkI2Y4lZ4,68,Dont You Wanna Stay,Jason Aldean ," Kelly Clarkson
",2011,NA,NA,TRUE,0.445,0.631,B,-4.798,major,0.0304,0.129,0,0.0911,0.152,143.846,7CZiLgkiVHhFcDkI2Y4lZ4,256440,4,B major
We Found Love,6qn9YLKt13AGvpq9jfO8py,69,We Found Love,Rihanna ," Calvin Harris
",2011,NA,NA,TRUE,0.737,0.758,C#,-4.389,major,0.057,0.0253,0.0019,0.169,0.608,128.007,6qn9YLKt13AGvpq9jfO8py,215227,4,C# major
Pretty Girl Rock,2Adn2LNgkHMH5TelQVAu4n,70,Pretty Girl Rock,"Keri Hilson
",NA,2011,NA,NA,TRUE,0.665,0.882,B,-4.968,minor,0.251,0.203,0,0.085,0.885,160.023,2Adn2LNgkHMH5TelQVAu4n,243920,4,B minor
You And I,6rkAY9rk1NTFB94QxG3LJR,71,Yoü and I,"Lady Gaga
",NA,2011,NA,NA,TRUE,0.5,0.716,D,-5.194,major,0.0558,0.0933,0,0.0931,0.52,127.066,6rkAY9rk1NTFB94QxG3LJR,307347,4,D major
Like A G6,4DvhkX2ic4zWkQeWMwQ2qf,72,Like a G6,Far East Movement ," The Cataracs and Dev
",2011,NA,NA,TRUE,0.352,0.843,G,-7.983,minor,0.482,0.00738,0,0.0883,0.727,165.29,4DvhkX2ic4zWkQeWMwQ2qf,216893,5,G minor
Without You feat Usher,7rGMKCgeYXpBecQ1FPb3oc,73,Without You,David Guetta ," Usher
",2011,NA,NA,TRUE,0.606,0.612,D,-3.676,major,0.028,0.211,3.7e-6,0.128,0.477,127.882,7rGMKCgeYXpBecQ1FPb3oc,208135,4,D major
Back To December,3DrjZArsPsoqbLzUZZV1Id,74,Back to December,"Taylor Swift
",NA,2011,NA,NA,TRUE,0.527,0.667,D,-4.662,major,0.0288,0.121,0,0.415,0.313,141.901,3DrjZArsPsoqbLzUZZV1Id,293027,4,D major
Teenage Dream,55qBw1900pZKfXJ6Q9A2Lc,75,Teenage Dream,"Katy Perry
",NA,2011,NA,NA,TRUE,0.719,0.804,A#,-4.581,major,0.0355,0.0132,3.02e-6,0.139,0.605,119.999,55qBw1900pZKfXJ6Q9A2Lc,227760,4,A# major
Crazy Girl,1nVLAEzhBXMJLR5zAl90Nl,76,Crazy Girl,"Eli Young Band
",NA,2011,NA,NA,TRUE,0.358,0.708,E,-3.736,major,0.0315,6e-4,0.00498,0.281,0.227,150.966,1nVLAEzhBXMJLR5zAl90Nl,200707,3,E major
Cheers Drink To That,46MDLc0Yip6xCMSsdePOAU,77,Cheers Drink to That,"Rihanna
",NA,2011,NA,NA,TRUE,0.578,0.908,A,-3.544,major,0.0396,0.019,0,0.289,0.718,79.987,46MDLc0Yip6xCMSsdePOAU,261747,4,A major
Who Says,3TcL0dyCMyr0kyTTc4NLgI,78,Who Says,"Selena Gomez & the Scene
",NA,2011,NA,NA,TRUE,0.679,0.933,A,-2.86,major,0.0509,0.0881,0,0.156,0.78,101.006,3TcL0dyCMyr0kyTTc4NLgI,195613,4,A major
Barefoot Blue Jean Night,3ts6xK5GzfMAAriT9AIBmP,79,Barefoot Blue Jean Night,"Jake Owen
",NA,2011,NA,NA,TRUE,0.6,0.808,E,-4.679,major,0.0403,0.208,0,0.196,0.809,172.016,3ts6xK5GzfMAAriT9AIBmP,167427,4,E major
Knee Deep feat Jimmy Buffett,1yEwEiTpsaPhQi9lb5EVV4,80,Knee Deep,Zac Brown Band ," Jimmy Buffett
",2011,NA,NA,TRUE,0.715,0.584,G#,-8.231,major,0.0296,0.432,1.41e-6,0.095,0.61,90.987,1yEwEiTpsaPhQi9lb5EVV4,203173,4,G# major
Country Girl Shake It For Me,0yD66650JxhqKbW76C2qCo,81,Country Girl Shake It for Me,"Luke Bryan
",NA,2011,NA,NA,TRUE,0.645,0.904,D,-4.532,major,0.0462,0.0293,0,0.0834,0.671,105.97,0yD66650JxhqKbW76C2qCo,225560,4,D major
